Attr0_X,Attr1_X,Attr2_X,Attr3_X,Attr4_X,Attr5_X,Attr6_X,Attr7_T,Attr8_T,Attr9_X,Attr10_X,Attr11_X,Attr12_X,outcome
25,4,10,16,2,10,0,1,1,42,47,41,0,0
21,4,11,9,2,6,0,4,1,42,47,41,39,0
29,4,11,9,2,8,0,4,1,42,47,41,39,0
13,4,9,13,4,1,3,4,0,42,47,41,39,0
30,6,11,9,2,5,0,4,1,42,47,16,39,0
6,0,1,7,4,0,4,2,0,42,47,50,39,0
22,4,11,9,4,6,1,4,1,42,47,41,39,0
45,0,0,6,2,0,5,4,0,42,47,41,39,0
15,2,9,13,4,10,1,4,0,42,47,46,39,0
34,0,9,13,0,0,1,4,0,42,47,9,39,0
52,0,1,7,6,0,1,4,0,91,47,36,39,0
12,4,9,13,4,10,3,4,1,42,47,21,39,0
11,4,9,13,4,6,3,4,1,42,47,31,39,0
21,4,15,10,2,10,0,4,1,42,47,41,39,0
46,5,8,11,0,12,1,4,1,88,47,56,39,0
13,4,6,5,2,6,0,4,1,42,47,41,39,0
32,4,12,14,4,10,1,4,0,42,47,55,39,0
41,1,11,9,2,10,0,4,1,42,47,41,39,1
26,2,11,9,2,1,5,4,0,42,47,36,39,1
24,4,9,13,4,10,1,4,0,42,47,46,39,1
13,7,11,9,4,4,1,4,1,42,47,41,39,0
42,1,9,13,0,4,4,4,0,42,47,41,39,0
19,4,2,8,5,14,4,2,1,42,47,41,39,0
6,7,11,9,4,1,3,4,1,42,47,41,39,0
28,4,11,9,0,8,1,2,1,42,47,41,39,0
14,4,15,10,2,12,5,2,0,42,47,41,39,0
56,0,10,16,2,0,0,4,1,98,47,50,39,1
21,4,9,13,4,10,1,4,1,88,47,50,39,0
10,4,7,12,4,4,1,4,1,42,47,55,39,0
38,7,15,10,2,3,0,4,1,42,47,41,39,0
12,0,9,13,4,0,3,4,1,42,47,31,39,0
32,4,11,9,0,1,1,4,0,42,47,41,39,0
25,4,11,9,4,8,4,2,1,42,47,41,39,0
22,6,9,13,2,3,0,4,1,42,47,41,39,0
33,1,15,10,6,13,1,4,0,42,47,46,39,1
65,0,12,14,2,0,0,4,1,42,47,9,39,1
13,4,0,6,2,8,3,4,0,42,47,36,39,0
8,4,15,10,5,12,4,2,0,42,47,41,39,0
34,1,11,9,4,1,1,0,1,42,47,41,39,0
14,4,7,12,4,13,3,4,1,42,47,41,39,0
33,4,3,2,2,8,5,4,0,42,47,26,8,0
58,0,11,9,6,0,4,4,0,42,47,5,39,0
45,4,11,9,2,14,0,4,1,42,47,41,39,1
16,4,8,11,4,12,1,4,1,42,47,41,39,0
23,0,7,12,2,0,5,4,0,42,47,17,39,0
24,4,15,10,2,12,0,4,1,95,47,46,39,1
20,4,11,9,4,6,1,4,0,42,47,41,39,0
17,4,9,13,4,12,1,4,1,42,47,50,39,1
24,4,9,13,0,10,4,4,1,42,47,46,39,0
7,4,11,9,4,6,3,4,1,42,47,31,39,0
15,4,9,13,4,13,4,1,0,42,47,21,30,0
36,4,12,14,2,14,0,4,1,42,47,55,39,1
37,6,9,13,2,3,0,4,1,42,47,50,39,0
43,4,12,14,2,13,0,4,1,42,99,21,39,1
49,4,11,9,0,5,1,4,0,42,47,82,39,0
30,2,15,10,2,4,0,4,1,97,47,41,39,1
30,1,7,12,0,1,1,4,0,42,47,41,39,0
18,2,8,11,2,11,0,4,1,42,47,41,39,0
20,6,11,9,2,7,0,4,1,42,47,41,39,0
25,4,15,10,2,14,0,4,1,42,47,41,39,1
23,4,15,10,2,3,0,4,1,42,47,46,39,0
18,4,8,11,3,1,1,4,0,42,47,41,39,0
18,4,14,15,2,10,0,1,1,42,47,21,19,1
43,4,15,10,2,4,0,4,1,42,47,70,39,1
24,4,15,10,2,14,0,4,1,42,47,41,39,0
21,4,11,9,4,8,3,4,1,42,47,49,39,0
44,2,9,13,2,10,0,4,1,42,47,41,39,1
14,4,8,11,2,3,0,4,1,42,99,41,39,0
25,4,11,9,2,7,0,4,1,42,47,41,39,0
16,4,11,9,4,12,3,4,1,42,47,60,39,0
26,4,11,9,2,14,0,4,1,42,47,50,39,0
64,0,11,9,2,0,0,4,1,42,47,21,39,0
23,0,15,10,4,0,4,2,0,42,47,41,39,0
36,4,15,10,6,1,4,4,0,42,47,44,39,0
23,4,7,12,2,3,0,4,1,42,47,41,39,0
27,2,9,13,2,3,0,4,1,42,47,41,39,0
52,4,11,9,2,8,0,4,1,42,47,41,39,0
10,4,11,9,4,1,4,2,0,42,47,41,39,0
33,2,9,13,2,12,0,4,1,42,47,41,39,1
15,4,4,3,2,14,0,4,1,42,47,41,26,0
31,7,11,9,0,1,4,4,0,42,47,50,39,1
11,4,15,10,4,8,3,4,0,42,47,38,39,0
13,4,0,6,4,6,3,2,1,42,95,41,39,0
27,4,12,14,2,10,0,4,1,42,47,50,39,1
51,4,11,9,2,12,5,4,0,42,47,36,39,0
25,4,14,15,2,10,0,4,1,42,47,41,39,1
14,1,11,9,2,1,0,3,1,42,47,41,39,0
21,4,9,13,4,10,1,4,1,42,47,41,2,0
33,5,9,13,2,4,5,1,0,42,47,70,0,0
16,4,15,10,4,1,1,4,0,42,47,41,39,0
8,4,15,10,4,8,3,4,0,42,47,21,39,0
22,4,11,9,2,1,5,4,0,42,47,21,39,0
22,4,15,10,2,14,0,4,1,42,47,41,39,0
29,4,11,9,2,4,0,4,1,42,47,41,39,1
26,4,15,10,2,12,0,4,1,42,47,50,39,1
24,4,9,13,2,4,0,4,1,95,47,41,39,1
26,4,15,10,2,8,0,1,1,42,47,41,30,0
34,5,9,13,2,12,0,4,1,99,47,72,39,1
31,6,9,13,2,12,5,1,0,42,47,60,35,0
37,4,15,10,6,12,4,4,0,42,47,31,39,0
14,2,9,13,4,10,3,4,0,42,47,36,39,0
16,4,11,9,0,1,1,4,0,42,47,36,39,0
42,5,11,9,2,3,0,4,1,42,47,41,39,1
41,4,11,9,4,3,1,3,0,42,47,41,0,0
12,4,15,10,4,6,3,4,1,42,47,50,39,0
11,4,15,10,4,4,3,4,1,42,47,31,39,0
43,2,11,9,0,1,1,4,0,42,47,41,39,0
46,6,6,5,5,3,1,4,1,42,47,41,39,0
14,4,11,9,4,13,2,2,1,42,47,41,0,0
7,4,0,6,4,8,2,2,0,42,47,21,39,0
16,0,15,10,4,0,4,4,0,42,47,41,39,0
33,4,15,10,4,12,1,4,1,42,47,52,39,0
18,4,15,10,2,3,0,4,1,42,47,46,39,1
64,4,11,9,6,8,4,4,0,42,47,34,39,0
35,4,11,9,5,1,4,4,0,42,47,41,39,0
22,4,15,10,0,14,1,4,1,88,47,41,39,0
28,4,15,10,2,1,5,4,0,42,47,36,39,1
12,4,11,9,5,8,4,4,0,42,47,26,39,0
18,4,9,13,2,10,5,4,0,95,47,50,39,1
55,4,15,10,2,14,0,4,1,95,47,11,39,1
12,4,11,9,2,7,5,4,0,42,47,41,39,0
31,2,15,10,0,1,4,4,0,42,47,41,39,0
17,4,2,8,4,3,4,4,1,42,47,41,39,0
28,4,11,9,2,7,0,4,1,42,47,41,39,0
49,1,15,10,2,10,0,4,1,42,47,41,39,0
33,2,10,16,2,4,0,4,1,95,47,46,39,1
9,7,15,10,4,13,1,4,0,42,47,50,39,0
46,4,11,9,2,4,0,4,1,95,47,41,39,1
40,4,15,10,2,13,0,4,1,42,47,41,39,0
22,4,11,9,4,1,3,4,1,42,47,41,39,0
8,4,15,10,4,10,2,2,0,65,47,21,39,0
13,0,15,10,4,0,1,4,1,42,47,41,39,0
34,4,11,9,2,7,0,4,1,42,47,41,39,0
42,4,15,10,0,4,1,4,0,42,47,41,39,0
31,7,12,14,2,10,0,4,1,42,47,41,39,1
13,4,6,5,2,7,0,4,1,42,47,41,26,0
9,4,7,12,4,1,1,4,0,42,47,26,39,0
53,4,15,10,0,10,1,4,1,96,47,50,39,1
25,4,11,9,0,8,1,4,1,42,47,41,39,0
17,4,11,9,0,8,1,4,1,95,47,41,39,1
32,4,9,13,2,4,0,4,1,42,47,41,39,1
25,1,15,10,2,1,0,4,1,95,47,41,39,1
26,4,15,10,2,8,5,2,0,42,47,41,39,0
23,4,15,10,2,12,0,4,1,93,47,70,39,0
20,4,11,9,2,1,0,4,1,42,47,41,39,0
32,6,15,10,5,12,4,4,1,42,47,60,39,0
27,0,9,13,2,0,5,4,0,42,47,31,39,0
11,4,15,10,4,8,2,4,0,42,47,26,39,0
13,5,9,13,4,12,1,4,1,42,47,46,39,1
11,4,15,10,4,12,3,4,0,42,47,29,39,0
35,4,15,10,2,3,0,4,1,42,47,41,39,0
35,4,1,7,0,3,1,4,0,42,47,46,39,0
13,4,11,9,4,6,1,4,1,42,47,41,39,0
23,4,15,10,2,3,0,4,1,42,47,46,39,0
56,0,5,4,2,0,0,0,1,42,47,41,39,0
38,4,8,11,2,13,0,4,1,90,47,41,39,1
35,4,11,9,0,7,4,4,0,42,47,41,39,0
23,4,10,16,2,4,0,4,1,42,47,46,39,1
12,4,11,9,4,1,1,4,1,42,47,41,39,0
9,4,11,9,4,7,3,4,1,88,47,41,39,0
23,4,9,13,0,10,1,4,0,42,47,41,39,1
18,4,9,13,2,8,5,1,0,42,47,41,30,0
5,4,1,7,4,8,3,2,1,42,47,21,39,0
37,0,11,9,5,0,4,4,0,42,47,41,4,0
15,4,4,3,4,8,1,4,1,42,47,60,8,0
10,4,11,9,4,12,3,2,0,42,47,16,39,0
10,7,15,10,4,1,3,4,0,42,47,41,39,0
38,4,11,9,2,3,0,4,1,42,47,3,39,0
39,6,8,11,2,13,0,4,1,42,47,39,39,1
15,4,9,13,2,13,0,4,1,42,47,31,39,0
15,4,9,13,4,10,1,4,0,42,47,21,39,0
11,3,5,4,0,0,1,4,1,42,47,36,39,0
8,7,11,9,4,8,1,4,0,42,47,41,39,0
30,4,11,9,2,4,0,4,1,42,47,49,39,0
20,4,11,9,2,3,0,4,1,99,47,41,39,1
33,4,9,13,2,4,0,4,1,42,47,39,39,1
23,4,5,4,6,8,4,4,0,42,47,80,39,0
10,4,11,9,2,3,3,4,1,42,47,41,39,0
22,4,15,10,4,1,4,4,0,42,47,39,39,0
16,4,9,13,4,1,1,4,0,42,47,41,39,0
26,4,9,13,0,9,4,4,0,42,47,25,39,0
36,2,15,10,2,11,0,4,1,42,47,43,39,1
10,0,15,10,4,0,1,4,1,42,47,41,39,0
22,4,12,14,2,3,0,4,1,42,47,41,26,0
13,4,11,9,2,1,5,4,0,42,47,50,39,1
11,2,11,9,4,10,1,4,0,42,47,41,39,0
26,4,15,10,2,12,0,4,1,42,47,60,39,1
31,4,11,9,4,8,4,2,0,42,47,41,39,0
37,2,11,9,2,7,0,2,1,42,47,41,39,1
11,4,15,10,0,1,1,4,1,42,47,41,39,0
45,4,11,9,0,1,1,4,0,42,47,41,39,0
12,4,9,13,4,13,3,4,1,42,47,41,39,0
32,5,15,10,2,3,0,4,1,42,47,58,39,1
22,4,7,12,0,3,1,4,1,42,47,50,39,0
17,2,15,10,2,10,0,4,1,42,47,41,39,0
17,4,1,7,4,8,4,2,0,42,47,41,39,0
23,4,11,9,2,14,0,4,1,42,47,50,39,1
36,4,11,9,2,3,0,4,1,42,47,41,39,0
26,4,11,9,4,3,1,4,1,42,47,37,39,0
30,2,11,9,0,11,4,4,0,42,47,50,39,0
41,4,15,10,6,4,4,4,0,42,47,41,39,0
17,4,14,15,4,10,1,4,0,42,47,55,39,0
47,4,9,13,2,12,0,4,1,42,47,72,39,0
19,4,11,9,4,3,4,4,1,42,47,41,39,0
22,4,11,9,2,3,0,4,1,42,47,41,39,0
39,4,9,13,0,4,1,4,1,42,99,50,39,1
13,4,11,9,4,7,3,4,1,93,47,41,39,0
16,0,11,9,0,0,3,4,0,42,47,11,39,0
18,4,11,9,2,3,0,4,1,42,96,41,39,1
34,4,11,9,0,6,1,4,0,42,47,49,39,0
33,4,11,9,4,8,4,2,0,42,47,41,39,0
11,4,15,10,4,4,2,2,0,42,47,41,39,0
21,4,7,12,0,7,1,4,0,42,47,43,39,0
32,4,9,13,2,13,5,4,0,42,47,21,39,1
13,4,11,9,4,8,3,4,1,42,47,41,8,0
36,7,15,10,0,8,3,4,1,42,47,41,39,0
11,4,11,9,4,12,1,4,0,42,47,41,39,0
21,6,8,11,2,10,5,4,0,90,47,50,39,1
8,4,15,10,2,12,2,4,0,42,47,31,39,0
11,4,9,13,4,10,1,4,0,42,47,41,39,0
59,4,11,9,6,1,1,4,0,42,47,41,39,0
10,7,9,13,4,10,1,4,0,42,47,41,39,0
24,4,9,13,2,10,0,4,1,97,47,50,39,1
15,4,1,7,4,3,2,4,1,42,47,60,39,0
28,4,11,9,4,8,1,4,0,42,47,36,39,0
18,4,15,10,0,7,4,4,1,42,47,50,39,0
18,7,8,11,2,11,0,4,1,42,47,41,39,0
18,4,15,10,2,7,0,4,1,42,47,41,39,0
23,4,9,13,2,10,0,4,1,93,47,41,39,0
27,4,11,9,4,1,4,2,0,42,47,41,39,0
27,1,11,9,2,1,0,4,1,42,47,50,39,0
62,4,4,3,2,14,0,2,1,42,47,41,39,0
20,5,15,10,2,4,0,4,1,97,47,50,39,1
13,4,11,9,2,14,0,2,1,42,47,41,39,0
52,4,15,10,0,4,4,4,0,42,47,41,39,0
35,6,11,9,2,7,0,4,1,94,47,41,39,1
25,4,9,13,2,4,5,4,0,42,47,38,39,1
35,4,11,9,2,3,0,4,1,42,47,41,39,1
21,4,11,9,2,7,0,4,1,42,47,41,39,1
28,4,8,11,0,10,4,4,0,42,47,41,39,1
10,4,11,9,4,8,1,2,1,42,47,80,39,0
44,4,11,9,2,7,0,4,1,42,47,41,39,0
25,4,11,9,4,1,3,4,0,42,47,55,39,0
18,5,15,10,2,4,0,4,1,42,47,70,39,0
8,4,2,8,4,10,1,4,0,42,47,36,22,0
41,7,12,14,2,4,0,4,1,97,47,39,39,1
31,4,9,13,2,3,0,4,1,42,47,49,39,1
11,4,11,9,2,14,0,4,1,42,47,41,39,0
31,6,11,9,2,3,0,4,1,42,47,31,39,0
18,4,11,9,4,6,3,4,1,42,47,41,39,0
8,4,15,10,4,1,3,4,0,42,47,47,39,0
10,4,8,11,4,3,3,4,1,42,47,41,39,0
26,4,9,13,4,4,1,4,1,42,47,50,39,0
42,6,15,10,2,12,0,4,1,42,47,41,39,0
11,4,11,9,4,3,1,4,1,42,47,41,39,0
34,4,11,9,2,14,0,2,1,42,47,41,39,0
47,4,0,6,2,7,0,4,1,42,47,41,39,0
16,0,0,6,0,0,1,4,1,42,47,50,39,0
6,0,2,8,4,0,1,4,1,42,47,26,39,0
29,2,8,11,4,8,1,4,1,42,47,41,39,0
30,4,8,11,2,14,0,4,1,42,47,49,39,0
46,4,15,10,2,4,0,4,1,42,47,41,39,1
12,4,11,9,2,12,0,4,1,42,47,50,39,0
27,4,9,13,2,1,0,4,1,42,47,46,39,1
16,4,9,13,4,13,1,4,0,42,99,36,39,0
13,4,12,14,4,12,1,4,1,42,47,55,39,0
17,4,15,10,0,12,4,4,0,42,47,54,39,0
41,4,4,3,2,3,0,4,1,42,47,41,39,0
51,2,11,9,2,11,0,4,1,42,47,41,39,0
14,7,8,11,0,4,1,4,0,42,47,39,39,0
9,4,11,9,4,6,1,4,1,91,47,50,39,0
33,4,15,10,2,3,0,4,1,42,47,41,39,1
17,4,8,11,4,1,3,4,0,42,47,41,39,0
60,2,10,16,2,4,0,4,1,42,94,41,39,0
39,4,0,6,3,3,2,4,1,42,47,41,39,0
9,4,6,5,3,6,3,4,1,42,47,41,39,0
26,4,15,10,0,12,4,2,0,42,47,41,39,0
26,4,9,13,2,10,5,4,0,42,47,41,39,1
34,4,12,14,2,10,0,4,1,42,47,42,39,0
19,6,9,13,0,4,4,4,1,42,47,60,39,1
56,2,0,6,5,8,1,2,0,42,47,90,39,0
31,0,11,9,2,0,0,4,1,42,47,41,39,0
9,4,11,9,4,12,3,4,1,42,47,41,39,0
32,4,9,13,2,10,0,4,1,42,47,4,39,0
44,1,10,16,2,10,0,4,1,42,47,41,39,1
8,0,11,9,4,0,3,4,1,42,47,13,39,0
24,4,11,9,2,3,0,4,1,93,47,41,39,1
9,4,11,9,4,1,1,4,0,42,47,26,39,0
9,4,15,10,4,11,1,2,0,99,47,41,39,1
40,2,15,10,2,3,0,4,1,42,47,41,39,0
44,5,10,16,2,10,0,4,1,99,47,70,39,1
40,4,9,13,6,8,1,4,0,42,99,21,39,1
39,6,9,13,2,4,0,4,1,42,47,26,39,0
17,4,11,9,0,7,4,4,1,42,47,41,39,0
24,4,15,10,4,3,1,2,1,42,47,55,39,0
17,4,11,9,2,5,0,4,1,42,47,55,39,0
9,4,11,9,4,12,3,4,0,42,47,31,39,0
46,4,3,2,2,5,0,4,1,42,47,41,39,0
25,4,11,9,4,7,1,4,1,42,47,41,39,0
38,4,15,10,0,3,1,2,0,42,47,46,39,0
18,4,11,9,4,6,1,4,1,42,47,50,11,0
17,4,11,9,4,5,3,2,1,42,47,31,39,0
36,6,11,9,2,3,0,4,1,42,47,41,39,0
38,6,5,4,2,5,0,4,1,42,47,41,39,0
27,4,7,12,2,1,5,4,0,42,47,26,39,1
23,1,14,15,2,10,0,4,1,42,47,55,39,0
42,4,11,9,2,13,0,4,1,95,47,26,39,1
12,4,11,9,2,8,5,4,0,42,47,26,39,0
8,4,11,9,4,6,2,4,1,42,47,46,39,0
18,6,15,10,2,12,0,0,1,42,47,55,39,1
7,6,11,9,4,1,3,1,0,42,47,31,39,0
14,4,11,9,4,12,1,2,1,42,47,41,39,0
26,4,11,9,2,12,0,4,1,42,99,98,39,1
13,4,15,10,4,8,1,4,0,42,47,41,39,0
21,4,15,10,0,3,4,4,1,42,47,50,39,0
48,2,9,13,2,10,0,4,1,94,47,41,39,1
18,4,15,10,4,6,1,4,1,42,47,41,39,0
18,4,9,13,4,10,1,4,1,42,47,41,39,0
7,4,5,4,4,8,1,4,0,42,47,41,39,0
11,4,11,9,4,3,3,4,1,42,47,41,39,0
15,4,15,10,2,10,0,4,1,42,47,41,39,1
8,0,15,10,4,0,1,4,1,42,47,41,39,0
27,7,7,12,2,11,0,4,1,42,47,52,39,0
21,4,5,4,2,5,0,4,1,42,47,46,26,0
53,4,11,9,2,5,0,4,1,42,47,25,39,0
22,4,9,13,2,4,0,4,1,42,47,50,39,1
8,4,11,9,4,12,3,4,0,42,47,26,26,0
11,0,15,10,4,0,1,4,1,42,47,41,39,0
13,4,0,6,4,3,3,4,1,42,47,41,39,0
16,4,9,13,4,4,1,4,0,42,95,50,39,1
19,4,1,7,4,6,3,4,1,42,47,26,39,0
16,7,9,13,4,10,3,4,1,94,47,41,39,0
25,4,11,9,0,8,1,4,0,42,47,41,39,0
40,4,15,10,2,4,0,4,1,42,99,50,39,1
54,1,8,11,6,8,4,2,0,91,47,41,39,0
19,4,11,9,4,8,1,4,1,42,47,41,39,0
25,4,9,13,2,4,0,4,1,42,47,50,39,1
33,1,9,13,2,1,0,4,1,93,47,46,39,0
33,4,7,12,0,4,4,4,1,42,47,41,39,0
32,4,11,9,2,12,0,4,1,42,47,60,39,0
20,2,9,13,0,10,1,4,1,42,47,41,39,0
23,4,11,9,2,7,0,4,1,42,47,60,39,1
41,4,1,7,0,14,1,4,1,42,47,41,2,0
42,4,15,10,2,3,0,4,1,90,47,41,11,1
31,4,8,11,2,3,0,4,1,42,47,41,39,0
18,4,15,10,4,3,4,4,1,42,47,41,39,0
37,4,15,10,0,4,1,4,1,91,47,50,39,0
40,4,10,16,2,4,0,4,1,42,47,57,39,1
8,4,15,10,4,1,3,4,0,42,47,5,39,0
48,1,11,9,2,13,0,4,1,42,99,41,39,1
33,4,7,12,0,7,3,4,1,42,47,41,39,0
36,4,9,13,2,4,0,4,1,94,47,60,39,1
16,4,9,13,2,12,0,4,1,42,47,60,39,1
49,0,14,15,2,0,0,4,1,42,47,41,39,1
36,2,15,10,2,4,0,4,1,42,47,41,39,0
20,4,15,10,2,13,0,4,1,42,47,46,39,0
15,6,11,9,4,3,1,4,1,42,47,31,39,0
26,4,9,13,2,8,0,4,1,42,47,36,26,0
21,4,4,3,3,14,4,3,1,42,47,21,8,0
31,4,12,14,0,4,1,4,0,42,47,50,39,1
24,4,11,9,5,14,2,4,1,42,47,60,26,0
26,4,1,7,2,14,0,4,1,42,47,41,39,0
12,2,11,9,4,13,1,4,0,42,47,41,39,0
10,4,0,6,4,3,3,4,1,42,47,41,39,0
18,4,9,13,4,8,1,4,1,42,47,41,39,0
43,0,12,14,2,0,0,4,1,42,47,41,39,1
34,6,14,15,2,4,0,4,1,97,47,55,39,1
27,7,11,9,2,11,0,4,1,42,47,50,39,0
38,4,11,9,2,7,0,4,1,42,94,41,39,0
22,4,8,11,3,1,4,4,0,42,94,41,39,0
35,7,9,13,2,10,0,4,1,42,47,60,39,1
34,4,11,9,2,12,0,4,1,42,47,41,39,0
11,0,11,9,4,0,3,4,1,42,47,60,39,0
31,4,15,10,0,13,3,4,0,42,95,72,39,0
33,4,11,9,0,7,4,4,1,42,47,41,39,0
43,4,9,13,2,3,2,4,1,42,47,41,39,0
56,4,11,9,2,3,0,4,1,42,47,9,39,0
27,4,8,11,2,7,0,4,1,42,47,41,39,0
27,4,11,9,0,5,1,4,0,42,47,41,39,0
25,4,9,13,4,3,1,4,1,42,47,41,39,0
7,4,15,10,4,14,3,4,1,42,47,41,39,0
8,4,1,7,4,3,3,4,1,42,47,21,39,0
37,0,8,11,3,0,4,4,0,42,47,41,39,0
21,4,15,10,2,3,0,4,1,42,47,41,39,0
9,4,11,9,4,8,1,4,1,42,47,36,39,0
60,0,9,13,2,0,0,4,1,42,47,4,39,0
46,2,12,14,6,10,4,4,1,42,47,36,39,1
31,5,11,9,4,4,1,2,1,42,47,55,39,0
50,4,1,7,5,8,1,2,0,42,47,22,39,0
9,4,15,10,4,5,3,4,1,42,47,21,39,0
14,4,15,10,2,4,0,4,1,42,47,60,39,0
15,4,6,5,2,3,0,4,1,42,47,41,39,0
22,4,15,10,2,10,0,4,1,42,96,39,39,1
37,2,11,9,0,8,4,4,0,42,47,41,39,0
16,4,11,9,4,10,2,4,0,42,47,41,39,0
22,6,9,13,2,10,0,2,1,42,96,49,39,1
17,4,15,10,2,1,5,4,0,42,47,41,39,1
46,4,0,6,2,14,0,4,1,42,47,50,39,1
33,5,11,9,0,4,1,4,0,42,47,41,39,0
35,6,9,13,4,3,1,4,0,42,47,41,39,0
41,4,11,9,2,3,0,4,1,42,47,41,39,1
40,2,0,6,2,3,0,4,1,93,47,41,39,0
35,4,1,7,0,8,4,4,0,42,47,16,39,0
24,2,9,13,2,10,0,4,1,42,96,41,39,1
36,4,9,13,2,4,0,4,1,95,47,65,39,1
23,4,15,10,2,4,0,4,1,42,47,41,39,1
37,4,9,13,2,4,0,4,1,42,96,50,39,1
31,4,15,10,2,14,0,4,1,42,47,46,39,0
21,4,9,13,2,4,0,4,1,42,47,50,11,1
37,2,7,12,2,1,0,4,1,42,47,41,39,0
5,4,0,6,4,8,1,4,1,42,47,21,8,0
16,0,15,10,0,0,1,4,0,42,47,31,39,0
13,4,9,13,4,13,1,4,1,42,47,41,39,0
57,0,6,5,2,0,0,4,1,42,47,21,39,0
29,6,8,11,0,12,1,4,1,42,47,60,39,0
19,4,9,13,2,1,0,4,1,42,47,41,39,1
45,4,12,14,0,4,4,4,1,42,47,41,39,1
37,4,15,10,2,10,0,4,1,42,96,45,39,1
28,4,9,13,2,10,0,4,1,42,47,41,39,1
43,4,8,11,2,10,0,4,1,42,99,50,11,1
35,4,15,10,0,4,1,4,1,42,47,60,39,0
38,4,2,8,0,14,1,4,1,42,47,41,39,0
24,4,9,13,4,10,3,4,1,42,47,50,39,0
5,4,1,7,4,6,3,4,1,42,47,26,39,0
18,2,11,9,2,11,0,4,1,42,47,41,39,1
67,0,11,9,2,0,0,4,1,42,47,41,39,0
30,4,11,9,2,7,0,4,1,42,47,41,39,1
55,6,11,9,2,5,0,4,1,42,47,50,39,0
24,4,11,9,2,7,0,4,1,42,47,46,39,1
23,4,12,14,2,4,0,4,1,42,47,50,39,1
15,4,9,13,4,10,1,4,0,42,47,41,39,0
9,4,5,4,4,7,3,4,1,42,47,41,39,0
34,4,11,9,2,10,0,4,1,42,47,41,39,0
33,4,9,13,2,12,0,4,1,42,96,46,39,1
8,4,1,7,4,13,2,4,1,42,47,41,39,0
5,4,1,7,4,8,3,4,1,42,47,21,39,0
28,4,15,10,0,8,1,2,1,93,47,50,39,1
16,4,9,13,2,4,0,4,1,42,47,41,39,1
21,4,1,7,4,3,3,4,1,42,47,41,39,0
43,4,11,9,0,12,1,4,0,42,47,41,39,0
43,6,15,10,2,3,0,4,1,42,47,50,39,0
35,4,11,9,5,3,4,2,0,42,47,41,39,0
40,5,12,14,2,10,0,4,1,97,47,60,39,1
17,4,15,10,4,12,4,4,0,42,47,41,39,0
24,4,4,3,4,8,1,4,1,42,47,36,39,0
25,4,9,13,5,8,1,4,1,42,47,70,9,0
29,1,11,9,4,1,1,4,0,42,99,41,39,0
31,4,15,10,2,7,0,4,1,42,47,49,39,1
12,4,5,4,2,5,0,4,1,88,47,50,39,0
27,1,9,13,4,10,1,4,0,42,47,60,39,0
35,6,9,13,2,4,0,4,1,42,47,50,39,0
30,4,11,9,0,4,4,4,0,42,47,46,39,0
27,4,11,9,4,3,3,4,1,42,99,43,39,1
36,2,9,13,0,10,4,4,0,42,47,60,39,0
35,2,12,14,2,4,0,2,1,42,99,50,39,1
15,4,0,6,2,6,0,4,1,42,47,41,39,0
17,4,11,9,2,3,0,4,1,42,47,41,7,0
10,4,8,11,4,8,1,4,0,42,47,31,39,0
25,7,11,9,5,3,1,4,1,42,47,45,39,0
26,4,9,13,2,4,0,4,1,42,47,60,39,0
20,4,13,1,2,7,5,1,0,93,47,41,1,0
36,2,12,14,0,10,4,4,0,42,47,80,39,0
34,6,11,9,2,4,5,4,0,42,47,50,39,0
39,4,11,9,4,8,1,2,0,42,47,39,39,0
16,5,9,13,2,4,0,4,1,93,47,55,39,0
23,4,11,9,2,1,0,4,1,42,47,41,39,0
6,4,1,7,4,3,3,4,1,42,47,31,39,0
33,4,11,9,5,3,4,2,0,42,47,41,39,0
24,6,11,9,4,14,3,4,1,42,47,41,39,0
61,4,15,10,6,9,4,4,0,42,47,11,39,0
40,4,9,13,2,4,0,4,1,42,47,41,39,0
5,4,0,6,4,8,3,4,0,42,47,41,39,0
17,1,8,11,2,3,0,4,1,42,47,41,39,1
19,4,11,9,2,1,5,4,0,42,47,41,0,1
8,4,15,10,4,5,3,4,1,42,47,11,39,0
30,4,11,9,2,3,0,4,1,93,47,41,39,1
25,4,15,10,5,8,2,4,0,42,47,41,39,0
28,4,11,9,2,14,0,4,1,42,47,41,39,0
20,4,7,12,2,1,0,4,1,42,47,46,39,1
17,4,12,14,2,10,0,4,1,42,47,55,39,1
8,4,15,10,4,7,3,4,0,42,47,41,39,0
14,4,1,7,2,1,0,4,1,42,47,41,39,1
13,4,9,13,4,10,1,4,1,91,47,31,39,0
25,4,11,9,2,13,0,4,1,42,47,80,39,1
6,0,2,8,4,0,3,4,0,42,47,25,39,0
21,0,15,10,2,0,5,4,0,42,47,50,39,0
14,4,15,10,2,3,0,4,1,42,47,41,33,0
12,4,11,9,4,12,3,4,0,42,47,31,39,0
21,4,11,9,2,8,3,4,0,42,47,26,39,0
11,4,11,9,4,3,3,0,1,42,47,41,39,0
8,0,0,6,4,0,3,2,1,42,47,41,39,0
24,4,15,10,4,12,1,4,1,42,47,50,39,0
25,4,9,13,6,10,1,4,0,42,47,50,39,0
12,4,8,11,4,7,3,4,1,42,47,36,39,0
26,4,7,12,2,3,0,4,1,42,47,50,39,1
38,4,9,13,0,10,4,4,0,42,47,46,39,0
