Attr1_X,Attr2_X,Attr3_X,Attr4_X,Attr5_X,Attr6_X,Attr7_X,Attr8_T,Attr9_T,Attr10_X,Attr11_X,Attr12_X,Attr13_X,outcome
57,4,11,7,2,8,0,1,1,91,94,67,3,0
18,1,11,7,2,6,0,1,1,91,94,67,39,0
37,4,0,1,0,8,4,4,0,91,94,16,39,0
27,7,11,7,2,11,0,4,1,91,94,67,39,0
29,5,10,15,2,10,0,4,1,91,94,92,39,0
55,4,8,11,2,8,0,4,1,91,94,11,39,0
31,4,11,7,2,7,0,2,1,91,94,67,39,0
69,4,11,7,0,1,2,2,0,91,94,20,39,0
14,4,11,7,4,3,3,2,1,91,94,67,39,0
16,4,7,12,4,12,3,4,1,91,94,15,39,0
2,4,11,7,4,12,3,4,0,91,94,15,39,0
33,4,11,7,2,12,0,4,1,91,94,85,39,0
35,4,11,7,0,1,4,2,0,91,94,67,0,0
65,4,11,7,2,3,0,4,1,91,94,20,39,1
43,7,8,11,4,3,1,4,1,91,94,67,39,0
12,4,2,2,4,8,3,4,0,91,94,22,39,0
71,4,11,7,6,12,1,4,0,91,94,67,39,1
47,4,11,7,2,7,5,4,0,91,94,67,39,0
20,4,11,7,4,14,3,4,1,91,94,8,39,0
41,7,15,10,0,1,4,4,0,91,94,20,39,0
71,6,8,11,2,5,0,4,1,91,94,11,39,0
5,4,15,10,4,8,3,4,0,91,94,8,39,0
61,4,11,7,2,7,0,4,1,94,94,67,39,1
12,0,15,10,4,0,1,1,1,99,94,85,35,1
41,4,15,10,0,12,1,4,0,91,94,67,39,0
2,4,11,7,4,7,1,4,0,91,94,15,39,0
57,4,5,0,2,7,5,4,0,91,94,67,17,0
7,4,15,10,4,10,3,4,1,91,94,76,39,0
33,0,11,7,2,0,0,4,1,91,94,15,39,0
39,4,11,7,2,1,0,4,1,91,94,67,39,1
64,4,11,7,2,3,0,4,1,91,94,67,39,0
18,4,0,1,2,3,2,4,1,91,94,88,39,0
31,4,11,7,5,1,4,4,0,91,94,67,39,0
63,2,15,10,4,10,1,4,0,91,94,67,26,0
39,4,11,7,4,1,4,4,0,91,94,67,39,0
27,4,11,7,0,1,2,4,0,91,94,67,39,0
29,7,15,10,5,13,1,4,1,91,94,2,39,0
27,1,7,12,2,11,0,4,1,91,94,85,39,0
31,4,12,15,2,4,0,4,1,91,94,85,10,0
53,4,9,14,2,8,0,4,1,91,94,15,39,1
56,4,12,15,2,4,0,4,1,91,94,67,39,1
10,4,15,10,4,4,3,4,1,91,94,67,39,0
56,1,5,0,3,6,4,4,1,91,94,67,39,0
71,4,11,7,2,4,0,4,1,91,94,21,39,1
35,4,14,15,2,10,0,4,1,95,94,92,0,1
14,4,9,14,4,8,1,4,0,91,94,8,39,0
48,4,15,10,2,3,0,4,1,94,94,22,39,0
18,2,7,12,4,10,1,4,0,91,94,67,39,0
65,4,3,0,5,7,4,4,1,91,94,67,39,0
63,6,15,10,2,3,0,4,1,91,95,76,39,0
41,4,11,7,2,12,0,4,1,91,96,75,39,1
68,6,11,7,2,12,5,4,0,91,94,11,39,0
18,4,15,10,4,1,1,4,0,91,94,67,39,0
7,4,15,10,4,12,3,4,1,91,94,67,39,0
12,4,15,10,4,10,3,4,0,91,94,67,39,0
25,4,15,10,2,3,0,4,1,91,94,67,39,0
8,4,0,1,4,3,3,4,1,91,94,4,39,0
16,4,9,14,4,4,1,4,0,91,94,74,39,0
51,5,11,7,2,3,0,4,1,91,94,76,39,0
29,4,11,7,4,14,2,1,1,91,94,67,39,0
64,0,4,0,2,0,0,4,1,91,94,76,26,0
21,4,6,0,0,7,4,2,0,91,94,67,39,0
73,4,11,7,6,1,1,4,0,95,94,67,39,0
33,6,11,7,2,3,0,4,1,91,94,92,39,1
62,7,11,7,2,3,0,4,1,91,94,67,39,0
43,4,15,10,4,4,3,4,0,91,94,67,39,0
5,4,11,7,4,8,3,4,1,91,94,15,39,0
72,4,11,7,6,1,4,4,0,92,94,2,39,0
45,2,11,7,4,8,4,4,0,91,94,11,39,0
51,4,12,15,2,1,0,4,1,91,94,74,39,1
18,4,11,7,2,6,0,4,1,91,94,67,39,0
53,5,14,15,2,10,0,4,1,99,94,92,39,1
64,4,15,10,2,14,0,2,1,91,94,20,39,0
25,4,15,10,2,4,0,2,1,91,94,67,39,1
51,4,15,10,0,12,1,4,0,91,94,88,39,0
70,4,11,7,2,4,0,4,1,91,94,0,39,0
39,4,15,10,2,4,0,4,1,91,94,74,39,0
0,4,0,1,4,8,3,4,1,91,94,67,39,0
29,4,11,7,2,1,5,4,0,91,96,8,39,1
8,4,2,2,3,8,4,2,0,91,94,85,39,0
10,4,15,10,4,8,3,4,0,91,94,15,39,0
14,4,11,7,4,3,4,4,1,91,94,67,39,0
29,4,9,14,2,10,0,4,1,93,94,69,39,1
25,0,11,7,2,0,0,4,1,91,94,15,26,0
37,4,11,7,4,8,4,4,0,91,94,20,39,0
62,4,11,7,5,1,4,4,0,91,96,22,39,0
20,2,15,10,4,11,3,4,1,91,94,67,39,0
29,4,9,14,2,10,5,4,0,91,94,67,39,1
45,4,11,7,2,1,0,4,1,91,94,67,39,0
69,5,9,14,2,12,0,4,1,91,94,85,39,0
14,4,15,10,4,8,3,4,0,91,94,11,39,0
5,0,15,10,4,0,3,4,1,91,94,88,39,0
33,4,11,7,0,4,4,4,0,91,94,67,39,1
70,2,8,11,2,4,0,4,1,91,94,67,39,1
20,4,11,7,2,6,0,4,1,91,94,22,39,0
41,6,15,10,4,10,1,4,1,91,94,2,39,1
62,4,11,7,0,14,4,4,1,91,94,67,39,0
20,4,11,7,4,1,1,4,0,91,94,67,39,0
39,1,15,10,0,6,4,2,0,91,94,67,39,0
14,2,9,14,4,10,1,4,1,91,94,20,22,0
3,4,15,10,4,8,1,4,0,91,94,15,39,0
5,4,7,12,4,1,1,4,0,91,94,15,39,0
18,4,9,14,4,7,1,1,1,91,94,67,0,0
64,2,11,7,2,10,2,4,0,91,98,67,39,1
61,7,12,15,2,10,5,2,0,91,96,67,39,1
7,0,15,10,4,0,3,4,0,91,94,67,39,0
23,4,11,7,4,1,3,4,0,91,94,67,39,0
55,4,11,7,0,4,1,4,0,91,97,67,39,0
8,4,0,1,4,3,2,4,1,91,94,15,39,0
12,4,11,7,2,6,0,4,1,94,94,67,39,1
16,4,9,14,4,12,1,4,0,91,94,67,39,0
18,4,11,7,2,7,0,4,1,91,94,74,39,0
66,4,6,0,2,7,0,4,1,91,94,67,33,0
2,2,12,15,4,10,3,4,0,91,94,92,39,0
23,4,9,14,4,10,1,4,1,91,94,74,39,0
31,6,9,14,0,10,4,4,0,91,94,85,39,0
43,4,15,10,2,1,0,4,1,95,94,92,39,1
68,4,11,7,0,8,4,2,0,91,94,22,39,0
14,4,2,2,2,3,0,4,1,91,94,67,39,1
41,4,9,14,2,12,0,4,1,91,94,88,39,0
56,4,11,7,2,1,5,4,0,91,94,67,39,1
18,6,15,10,2,4,0,4,1,91,94,15,39,0
29,6,11,7,0,3,1,4,1,91,94,93,39,1
71,5,11,7,2,4,0,4,1,91,94,67,39,0
61,4,11,7,2,3,0,4,1,91,97,67,39,1
18,4,9,14,4,13,3,4,1,91,94,67,39,0
27,4,15,10,4,3,4,4,1,91,94,67,39,0
51,6,15,10,5,12,4,4,1,91,94,85,39,0
2,0,1,1,4,0,3,4,1,91,94,4,39,0
18,4,9,14,4,4,1,4,1,91,94,74,39,0
66,6,15,10,2,4,5,4,0,91,94,92,39,0
50,4,15,10,0,12,4,4,1,91,94,88,39,1
23,4,12,15,2,10,0,4,1,91,94,69,39,1
16,4,15,10,0,1,1,4,0,91,94,67,39,0
20,1,15,10,2,1,0,4,1,91,94,67,39,1
69,4,11,7,2,14,0,4,1,91,94,67,39,1
57,6,11,7,2,3,0,4,1,91,94,85,26,0
29,4,12,15,2,10,0,4,1,99,94,67,39,1
59,4,7,12,2,7,0,4,1,91,94,85,39,1
62,6,5,0,2,13,0,4,1,91,94,95,39,0
29,4,11,7,2,3,0,4,1,91,94,67,39,1
8,4,15,10,4,1,3,4,1,91,94,2,39,0
51,2,9,14,0,11,1,4,1,91,94,67,39,1
16,0,15,10,4,0,1,4,1,91,94,92,39,0
59,0,5,0,5,0,3,4,0,91,94,8,39,0
55,6,11,7,2,3,0,4,1,91,94,67,39,1
61,1,9,14,2,10,0,4,1,91,94,67,39,1
66,4,11,7,6,1,1,4,0,91,94,20,39,0
7,0,15,10,4,0,3,4,0,91,94,20,39,0
67,4,11,7,0,1,4,4,0,92,94,67,39,0
59,2,12,15,0,10,1,0,0,91,94,85,39,1
29,1,15,10,4,1,3,1,0,91,94,67,39,0
31,6,1,1,2,3,0,4,1,91,94,67,39,0
5,4,15,10,4,8,3,4,0,91,94,8,39,0
37,2,12,15,2,11,0,4,1,97,94,85,39,1
66,4,7,12,0,1,1,2,0,91,94,67,39,0
66,6,11,7,2,12,0,4,1,91,94,76,39,0
7,4,7,12,4,1,3,4,0,91,94,1,39,0
43,4,15,10,0,12,1,4,1,91,94,67,39,0
10,4,15,10,5,3,1,4,1,91,94,67,39,0
63,4,11,7,2,1,0,4,1,91,94,8,39,0
39,4,15,10,2,4,0,4,1,91,94,67,39,1
27,4,15,10,2,4,0,4,1,99,94,92,39,1
8,7,15,10,4,1,1,4,0,91,94,67,39,0
18,4,11,7,4,1,1,4,0,91,94,68,39,0
47,4,4,0,2,8,0,4,1,91,94,67,8,0
35,4,11,7,4,1,1,4,0,91,94,75,39,0
8,4,11,7,2,12,0,2,1,91,94,67,39,0
43,7,6,0,5,7,1,2,1,91,94,67,39,0
16,4,11,7,2,7,0,4,1,91,94,74,39,0
53,7,11,7,4,14,1,2,1,91,94,67,39,0
20,4,1,1,2,3,1,4,1,91,94,92,39,1
53,7,9,14,4,4,1,4,1,91,94,74,39,0
64,4,11,7,0,6,1,4,0,91,94,67,39,0
73,4,15,10,0,1,1,4,0,91,94,8,39,0
18,4,9,14,4,10,1,4,1,91,94,92,39,0
59,4,11,7,2,14,0,4,1,91,94,67,39,1
73,4,11,7,2,3,0,4,1,91,94,8,39,0
47,1,12,15,2,4,0,4,1,91,94,67,39,1
35,2,12,15,4,10,1,2,0,91,94,67,39,0
60,4,11,7,2,11,0,4,1,91,94,67,39,0
48,4,14,15,2,10,0,4,1,99,94,88,39,1
50,4,9,14,2,14,0,4,1,91,94,67,39,0
5,0,15,10,4,0,1,2,0,91,94,8,39,0
68,4,4,0,2,3,0,4,1,91,94,74,22,0
55,7,9,14,2,10,0,4,1,91,94,74,39,1
73,4,1,1,2,7,0,4,1,91,94,4,39,0
18,4,11,7,2,6,0,2,1,91,94,67,39,0
59,4,11,7,2,3,0,4,1,99,94,85,39,1
33,4,5,0,2,3,0,4,1,91,94,67,33,0
25,4,11,7,4,7,3,2,1,91,94,85,0,0
51,4,9,14,2,3,0,4,1,91,94,67,11,1
66,4,11,7,2,3,0,1,1,91,94,67,35,1
31,4,11,7,2,3,0,4,1,91,94,67,27,0
3,4,15,10,4,8,3,4,0,91,94,4,39,0
14,4,11,7,4,6,3,2,1,91,94,67,39,0
41,4,9,14,2,10,5,4,0,91,94,85,11,1
20,4,11,7,2,3,0,4,1,91,94,67,31,1
56,7,12,15,0,10,4,4,0,91,94,67,39,0
39,4,11,7,2,3,0,4,1,91,94,69,39,0
62,4,4,0,2,9,5,2,0,91,94,2,14,0
3,4,11,7,4,6,1,4,1,91,94,67,39,0
45,4,11,7,2,1,5,4,0,91,94,92,39,0
10,4,7,12,4,12,3,2,0,91,94,20,39,0
27,4,11,7,4,3,1,4,1,91,94,67,39,0
33,4,15,10,0,7,1,0,1,91,94,67,39,0
7,4,8,11,4,5,1,4,0,91,95,15,39,0
12,4,9,14,4,13,3,4,1,91,94,67,39,0
31,4,11,7,2,3,0,2,1,91,94,67,39,0
21,2,9,14,2,10,5,4,0,91,94,11,39,1
12,4,15,10,4,1,1,2,0,91,94,8,0,0
64,4,11,7,6,1,1,4,0,91,94,67,39,0
20,4,11,7,3,7,3,1,1,91,94,67,30,0
53,2,11,7,4,3,3,4,1,91,94,67,39,0
39,4,11,7,2,7,0,4,1,91,94,67,39,0
21,4,15,10,0,1,1,2,0,91,94,67,39,0
33,4,9,14,2,3,0,4,1,91,94,85,39,1
21,4,11,7,4,6,1,2,1,91,94,67,39,0
45,7,10,15,2,10,0,4,1,91,94,85,39,1
43,6,11,7,2,3,0,4,1,91,94,16,39,0
23,4,11,7,0,1,3,4,0,91,94,67,39,0
73,4,1,1,0,8,1,2,0,91,94,20,39,0
0,4,1,1,4,6,3,4,1,91,94,67,39,0
53,5,11,7,2,11,0,4,1,91,94,94,39,0
39,4,9,14,4,8,1,4,1,91,94,76,39,0
35,4,9,14,4,10,1,4,0,91,94,74,39,0
12,6,7,12,4,3,3,4,1,91,94,67,39,0
20,4,11,7,0,8,4,4,0,91,94,20,39,0
20,4,11,7,2,7,0,4,1,91,94,67,39,0
68,0,11,7,2,0,0,4,1,91,94,94,39,1
47,2,15,10,2,11,0,3,1,91,94,67,39,1
56,4,9,14,2,4,0,4,1,91,94,67,39,1
37,6,11,7,2,3,0,4,1,91,94,67,39,0
27,4,10,15,4,10,1,4,1,91,94,67,39,1
64,4,15,10,2,3,0,2,1,97,94,67,33,1
23,4,15,10,2,6,0,4,1,91,94,67,39,0
72,4,5,0,6,7,1,4,0,91,94,2,39,0
51,4,11,7,0,8,1,4,0,91,94,15,39,0
16,4,11,7,0,6,3,4,0,91,94,67,39,0
8,4,15,10,4,4,3,4,0,91,94,67,39,0
8,4,15,10,4,3,3,4,1,91,94,67,39,0
35,4,15,10,2,4,0,4,1,96,94,67,39,1
61,4,5,0,4,7,1,2,0,91,94,67,39,0
72,4,14,15,6,10,4,4,0,91,94,4,39,0
16,2,9,14,2,10,5,2,0,91,94,67,39,1
61,4,9,14,0,4,1,4,1,91,94,67,0,0
53,6,11,7,2,5,0,4,1,91,95,85,39,0
62,4,12,15,2,10,0,4,1,96,94,67,39,1
0,4,1,1,4,12,3,4,0,91,94,1,39,0
21,4,9,14,2,10,3,4,1,91,94,94,39,0
45,4,15,10,2,12,0,4,1,91,94,85,39,1
51,4,15,10,0,13,1,2,0,91,94,67,38,0
66,4,15,10,0,4,1,4,0,91,94,85,39,1
23,1,9,14,2,1,0,4,1,91,94,15,24,0
53,4,11,7,2,12,0,4,1,91,94,74,39,1
51,4,7,12,2,6,0,4,1,91,94,67,39,0
67,0,15,10,2,0,0,4,1,91,94,67,39,1
43,4,7,12,2,12,0,4,1,91,94,85,39,0
39,7,11,7,0,8,4,4,0,92,94,8,39,0
8,4,15,10,4,4,3,4,0,91,94,67,0,0
67,6,5,0,2,12,0,4,1,91,94,95,39,0
35,4,15,10,4,3,1,4,1,91,94,67,39,0
43,4,5,0,4,5,3,4,1,91,94,67,39,0
2,4,0,1,4,12,2,2,0,91,94,67,39,0
69,0,11,7,2,0,0,4,1,91,94,67,39,0
70,4,11,7,0,12,1,4,0,91,94,67,39,0
21,4,12,15,4,10,1,4,0,91,94,95,39,0
18,4,9,14,2,4,5,2,0,91,94,74,39,1
55,7,10,15,0,10,4,4,1,91,94,85,10,1
5,2,11,7,4,1,3,4,1,91,94,67,39,0
56,4,7,12,2,3,0,4,1,91,94,74,39,0
21,4,11,7,2,1,0,4,1,91,94,15,26,0
8,4,11,7,4,13,1,4,0,91,94,67,39,0
47,4,7,12,6,13,4,4,0,91,94,9,39,0
35,4,8,11,0,3,1,4,1,91,94,67,39,0
68,4,0,1,0,8,1,2,0,91,94,67,39,0
45,1,11,7,5,4,1,2,0,91,94,67,39,0
48,4,11,7,2,12,0,4,1,91,94,67,39,1
29,4,9,14,2,10,0,4,1,91,94,22,39,1
31,4,5,0,2,8,5,4,0,91,94,67,39,0
27,4,11,7,4,14,3,4,0,91,94,20,39,0
8,0,15,10,4,0,3,4,0,91,94,8,39,0
61,4,6,0,6,8,1,4,0,91,94,11,33,0
18,4,7,12,4,12,1,4,1,91,94,67,39,0
68,2,12,15,2,10,0,4,1,91,94,67,39,1
45,6,9,14,2,1,5,4,0,97,94,67,39,1
31,6,9,14,4,12,1,4,1,91,94,92,39,0
23,4,11,7,2,4,0,4,1,91,94,67,39,1
33,4,15,10,5,8,4,4,0,91,94,11,39,0
41,1,9,14,0,4,4,2,0,91,94,67,39,0
70,4,15,10,6,1,1,4,0,91,94,67,39,0
0,6,1,1,4,5,3,4,1,91,94,8,39,0
21,7,12,15,4,4,1,4,1,91,94,67,0,0
37,2,8,11,2,11,0,4,1,91,94,67,39,1
48,6,11,7,2,14,0,4,1,91,94,74,39,0
23,6,11,7,2,10,0,4,1,91,94,11,39,0
0,4,0,1,4,12,3,4,0,91,94,2,39,0
21,4,11,7,4,3,1,4,1,91,94,67,13,0
12,4,15,10,4,1,3,4,1,91,94,67,19,0
18,6,9,14,4,12,1,4,1,91,94,85,39,0
72,5,9,14,5,4,1,4,1,91,94,67,39,0
23,4,11,7,3,1,1,4,1,91,94,67,39,0
21,4,11,7,2,7,0,4,1,91,94,67,33,0
0,0,0,1,4,0,3,4,1,91,94,67,39,0
69,4,5,0,2,14,0,2,1,91,95,67,39,0
72,4,5,0,6,8,4,2,0,91,94,22,39,0
27,4,9,14,2,13,0,4,1,91,97,67,39,1
7,0,11,7,4,0,2,4,1,91,94,67,39,0
18,6,11,7,4,3,4,4,1,97,94,85,39,1
18,4,9,14,4,8,1,4,0,91,94,67,39,0
3,4,15,10,4,12,3,4,0,91,94,11,39,0
50,7,12,15,2,10,0,2,1,91,94,92,39,1
35,4,15,10,4,1,1,4,0,91,94,67,39,0
51,4,12,15,2,4,0,4,1,96,94,85,39,1
21,4,9,14,4,10,1,4,0,91,94,92,31,0
31,1,9,14,2,11,0,4,1,96,94,85,39,1
20,2,9,14,4,10,2,4,1,91,94,85,39,0
31,4,4,0,4,6,3,4,1,91,94,67,8,0
2,4,11,7,4,1,3,4,0,91,94,8,39,0
41,4,15,10,0,5,4,4,0,91,94,74,39,0
31,4,15,10,4,6,1,4,1,91,94,67,39,0
33,2,12,15,0,1,4,4,0,91,94,67,39,0
12,4,11,7,4,6,3,4,1,91,94,67,39,0
45,4,9,14,2,12,0,4,1,91,94,94,39,0
59,7,10,15,2,10,0,4,1,91,97,74,39,1
72,4,15,10,0,4,1,4,1,91,94,15,39,0
33,4,1,1,4,7,1,4,1,91,94,85,39,0
55,4,8,11,2,6,0,4,1,91,94,67,39,0
48,2,12,15,0,10,4,4,0,91,94,67,39,0
33,4,11,7,2,5,0,4,1,91,94,67,39,0
31,4,15,10,4,4,1,4,0,91,94,4,39,0
16,4,11,7,4,3,3,4,1,91,94,67,39,0
59,4,15,10,0,12,1,4,0,91,94,67,39,0
8,4,11,7,4,3,3,4,0,91,94,67,39,0
5,4,11,7,4,5,3,1,1,91,94,67,39,0
2,0,11,7,4,0,3,4,0,91,94,67,39,0
61,6,11,7,2,3,0,1,1,91,94,67,39,0
72,7,11,7,2,11,0,4,1,91,94,12,39,0
64,4,11,7,0,1,1,4,0,91,94,67,39,0
0,4,1,1,4,12,3,4,0,91,94,1,39,0
35,4,15,10,6,10,3,4,0,91,94,67,39,0
14,0,9,14,2,0,0,4,1,91,94,67,39,0
41,2,2,2,2,14,0,4,1,91,96,67,27,1
18,4,9,14,4,8,1,1,1,91,94,67,30,0
47,4,11,7,0,1,4,4,0,91,94,67,39,0
8,4,11,7,3,12,1,4,1,91,95,67,39,0
66,4,8,11,4,3,1,4,1,91,94,67,39,1
31,4,15,10,4,3,1,2,1,91,94,12,39,0
25,4,12,15,4,10,1,4,0,91,94,92,39,0
12,4,9,14,4,12,3,4,1,91,94,67,39,0
45,6,11,7,4,8,1,2,1,91,94,92,23,0
23,4,15,10,0,10,1,4,0,95,94,67,9,0
0,4,1,1,4,1,3,4,0,91,94,16,39,0
16,5,11,7,5,12,4,4,0,91,94,8,16,0
27,4,3,0,4,5,1,3,1,91,94,85,26,0
64,4,0,1,2,4,0,4,1,91,94,74,39,0
3,4,2,2,3,8,3,3,0,91,94,8,39,0
20,4,12,15,0,10,1,4,0,91,94,85,39,0
64,0,11,7,2,0,5,4,0,93,94,67,39,0
57,4,14,15,2,10,0,4,1,91,94,92,39,1
10,4,9,14,4,4,1,4,1,91,94,67,39,0
48,4,11,7,2,3,0,4,1,91,94,67,39,0
43,4,15,10,2,3,0,4,1,91,94,67,39,0
45,4,9,14,2,10,0,4,1,91,94,67,39,1
10,4,15,10,4,3,3,4,1,91,94,67,39,0
67,1,11,7,2,3,0,4,1,91,96,67,39,1
5,4,11,7,4,6,3,4,1,91,94,20,39,0
7,4,11,7,4,3,3,4,1,91,94,67,39,0
20,0,9,14,3,0,1,1,0,91,94,2,36,0
50,5,15,10,2,4,0,4,1,91,94,85,39,0
25,6,9,14,2,12,0,4,1,91,94,76,39,0
59,6,9,14,4,3,1,4,1,94,94,74,39,0
63,4,11,7,2,7,0,4,1,91,94,74,39,1
20,4,11,7,2,14,0,4,1,91,94,85,39,0
31,4,11,7,0,14,1,4,1,91,94,67,39,0
53,4,12,15,2,4,0,4,1,91,94,67,39,1
20,5,9,14,2,4,0,4,1,91,94,92,39,1
10,4,11,7,4,1,3,2,1,91,98,67,39,0
21,4,9,14,2,13,0,4,1,91,94,67,39,1
33,4,11,7,2,3,0,4,1,91,94,67,39,0
45,6,15,10,2,5,0,4,1,97,94,85,39,1
73,0,15,10,4,0,3,1,1,91,94,2,35,0
33,6,12,15,2,4,0,4,1,97,94,88,39,1
5,4,11,7,2,6,0,3,1,91,94,67,39,0
47,4,12,15,0,10,1,4,0,92,94,4,39,0
65,4,5,0,2,7,5,4,0,95,94,74,39,0
25,4,9,14,4,12,3,4,1,91,94,74,39,0
10,4,11,7,4,13,3,4,1,91,94,85,39,0
68,4,11,7,4,6,1,4,1,91,94,67,39,0
20,4,15,10,4,3,3,4,1,91,94,67,39,0
27,4,15,10,2,14,0,4,1,91,94,92,39,1
35,4,12,15,4,4,1,4,0,98,94,67,39,1
50,6,9,14,2,4,0,4,1,91,94,92,39,0
31,4,15,10,2,3,0,4,1,91,94,76,39,1
18,4,11,7,4,12,3,1,1,91,94,67,39,0
57,4,11,7,0,4,4,4,1,91,94,85,39,0
56,4,11,7,0,8,4,2,0,91,94,67,39,0
55,4,11,7,2,3,0,4,1,91,94,85,39,1
31,4,9,14,2,4,0,4,1,91,94,93,39,1
18,4,7,12,4,12,1,4,1,91,94,67,39,0
25,2,9,14,2,7,0,4,1,94,94,67,0,0
12,4,15,10,2,3,0,4,1,91,94,67,39,0
12,4,11,7,0,6,1,4,1,91,94,15,39,0
14,4,15,10,2,7,0,4,1,91,94,67,39,0
35,4,8,11,0,12,4,4,0,91,94,67,39,0
39,1,11,7,2,1,0,4,1,91,94,74,39,0
66,4,4,0,2,14,0,4,1,91,94,67,39,0
12,4,15,10,2,5,0,4,1,91,94,85,39,1
45,7,11,7,2,13,0,4,1,91,94,67,39,0
65,7,8,11,2,3,0,2,1,91,94,92,39,1
3,4,11,7,4,1,3,4,0,91,94,67,39,0
50,4,11,7,4,8,2,2,1,91,94,16,39,0
31,4,8,11,4,3,1,4,0,91,94,67,39,0
14,4,9,14,4,4,3,4,1,91,94,67,39,0
18,7,11,7,2,13,0,4,1,91,94,67,39,0
8,4,11,7,4,10,1,4,1,91,94,67,39,0
67,4,15,10,2,3,0,4,1,91,96,88,39,1
31,4,1,1,2,14,0,4,1,91,94,85,39,0
23,4,11,7,2,14,0,4,1,91,94,93,39,1
7,4,15,10,4,1,1,4,0,91,94,22,39,0
12,4,15,10,4,6,2,4,1,91,94,67,22,0
3,0,15,10,4,0,3,4,0,91,94,4,39,0
73,0,15,10,6,0,1,0,1,91,94,0,39,0
33,4,9,14,2,12,0,4,1,91,94,85,39,1
27,4,8,11,2,3,0,4,1,91,94,67,39,0
51,4,15,10,0,1,4,4,0,91,94,74,39,0
23,4,11,7,4,1,4,4,0,91,94,67,39,0
20,6,9,14,2,3,0,4,1,91,94,88,39,0
20,6,9,14,2,12,5,4,0,91,94,0,39,0
21,4,11,7,4,1,1,4,0,91,94,69,39,0
68,4,15,10,2,3,0,4,1,91,94,67,4,0
20,4,8,11,4,12,1,4,0,91,94,67,39,0
39,1,15,10,0,4,1,2,0,91,94,67,39,0
25,4,11,7,2,3,0,4,1,91,94,85,39,1
20,4,15,10,2,8,0,4,1,91,94,20,39,1
47,4,15,10,2,8,5,4,0,91,94,9,39,0
43,2,6,0,2,8,5,4,0,91,94,67,41,1
12,4,15,10,4,8,1,4,1,91,94,67,39,0
37,5,15,10,2,4,0,4,1,91,94,92,39,1
35,4,11,7,2,3,0,4,1,91,94,67,39,0
41,4,9,14,4,4,1,4,1,91,94,67,39,0
8,4,6,0,3,8,2,4,1,91,94,20,26,0
53,4,15,10,2,7,0,4,1,91,95,67,39,0
20,4,9,14,2,10,0,4,1,91,94,69,39,0
31,4,15,10,0,1,4,4,0,91,94,67,39,0
47,4,15,10,0,12,4,4,0,91,94,69,39,0
48,4,11,7,2,3,0,4,1,91,94,67,39,0
33,4,11,7,4,12,3,4,0,91,94,67,39,0
68,4,14,15,2,10,0,4,1,94,94,4,39,0
29,4,15,10,4,3,1,2,1,97,94,67,39,1
8,4,11,7,2,14,2,4,1,91,94,95,39,0
41,4,8,11,2,3,0,4,1,91,94,67,39,0
29,4,9,14,2,4,0,2,1,95,94,67,39,1
41,4,11,7,2,3,0,4,1,91,94,67,39,0
37,6,1,1,2,14,0,4,1,91,94,74,39,0
70,6,5,0,2,5,0,4,1,91,94,92,39,1
53,7,15,10,2,4,0,4,1,97,94,22,39,1
56,4,11,7,5,7,4,2,0,91,94,67,39,0
29,4,11,7,4,1,3,2,0,91,94,67,39,0
71,4,15,10,6,10,1,4,0,92,94,8,18,0
41,4,11,7,4,1,3,4,0,91,94,67,39,1
48,4,9,14,0,4,1,2,0,91,94,67,39,1
20,4,0,1,2,3,0,4,1,91,94,67,39,0
59,6,11,7,0,4,1,4,0,99,94,20,39,1
12,7,9,14,4,10,1,4,1,91,94,8,39,0
56,4,11,7,0,14,1,4,1,91,94,67,39,0
33,4,15,10,4,8,1,4,1,91,94,67,39,0
69,4,11,7,2,14,0,4,1,91,94,67,39,0
47,6,15,10,4,4,1,4,1,91,94,67,39,0
68,4,11,7,2,4,0,4,1,99,94,67,39,1
59,4,11,7,2,4,0,4,1,91,94,85,39,1
43,4,14,15,4,4,1,4,0,91,94,67,5,0
41,2,11,7,2,3,0,4,1,91,94,67,39,0
48,0,9,14,2,0,0,4,1,91,94,67,39,0
48,2,11,7,0,11,4,4,0,91,94,67,39,0
33,4,11,7,2,3,0,4,1,91,94,22,39,0
41,4,9,14,2,4,0,4,1,91,94,74,39,1
23,2,9,14,2,11,0,4,1,91,94,67,39,1
27,4,15,10,2,12,0,2,1,91,94,93,39,0
2,4,15,10,4,1,1,4,1,91,94,67,39,0
37,4,7,12,4,12,4,2,0,91,94,67,39,0
16,4,9,14,4,1,3,4,0,91,94,67,39,0
60,4,11,7,2,3,0,4,1,91,94,68,39,0
33,0,15,10,0,0,1,0,0,91,94,20,39,0
29,4,9,14,2,12,0,4,1,91,94,74,39,0
53,4,9,14,2,3,0,4,1,91,94,69,39,1
43,4,8,11,2,4,0,4,1,91,94,85,39,1
31,4,8,11,2,3,0,4,1,91,94,76,39,0
21,4,11,7,2,7,0,4,1,91,94,67,39,0
55,6,15,10,6,8,4,4,0,91,94,20,39,0
31,4,9,14,2,10,0,1,1,91,94,67,0,1
51,4,11,7,3,1,4,4,0,91,94,15,39,0
62,4,11,7,5,3,1,4,1,91,94,20,39,0
61,6,12,15,2,4,0,1,1,91,94,67,30,0
70,4,5,0,2,5,0,4,1,91,94,67,39,1
47,4,12,15,4,4,1,4,1,91,94,74,39,1
